64	99
54	76
100	46
30	76
108	101
53	93
27	18
55	85
66	95
111	44
62	65
5	84
14	72
31	54
40	36
50	48
94	115
56	30
18	73
86	68
83	4
9	68
95	54
88	25
47	116
11	94
91	52
20	23
72	94
51	50
51	101
63	104
50	76
51	34
44	75
51	67
43	113
62	12
65	2
40	37
66	82
76	65
68	6
99	71
60	24
0	41
68	116
42	28
72	28
116	101
88	76
18	88
29	1
56	40
77	13
4	45
120	87
5	73
110	81
32	96
13	14
73	106
105	90
51	121
86	59
103	119
27	23
80	74
75	76
85	68
11	66
73	57
62	71
41	5
65	87
71	72
13	46
120	65
26	65
68	68
83	25
57	55
119	81
64	55
66	58
3	83
12	113
19	66
30	41
58	105
90	102
25	121
7	89
28	88
121	78
107	109
60	14
58	69
70	22
32	42
74	65
46	51
29	79
6	109
94	54
37	97
83	114
14	115
120	104
100	81
111	52
83	37
96	120
94	31
35	84
52	6
105	114
35	4
65	19
69	30
45	108
99	64
68	79
54	35
38	48
45	101
40	48
89	27
54	59
103	112
73	2
83	60
84	39
65	12
74	57
85	48
49	66
14	113
20	118
56	14
7	20
117	109
106	58
94	46
107	75
19	75
38	100
120	34
28	10
46	47
95	74
75	11
35	96
98	27
0	91
68	42
34	41
54	104
29	74
109	48
77	16
31	25
118	82
80	69
84	107
23	31
92	99
106	48
41	54
9	38
92	81
45	88
75	79
30	39
29	90
79	105
4	69
45	56
104	80
54	12
61	121
49	21
53	39
98	34
0	77
38	109
42	64
86	57
88	50
112	96
117	55
21	80
76	3
62	49
72	11
28	105
69	8
49	114
15	96
26	113
21	98
109	30
87	46
33	106
86	71
103	25
117	89
24	31
98	37
82	109
22	48
39	108
0	13
100	30
115	117
46	94
119	122
49	121
23	99
82	55
15	0
2	104
53	68
92	112
42	122
2	122
82	108
64	4
93	55
36	47
76	44
7	54
91	15
104	69
12	50
68	10
37	53
40	44
54	20
38	77
22	46
83	35
71	102
59	118
97	120
64	77
59	77
44	9
0	40
4	26
44	95
75	9
119	12
92	56
31	30
108	5
91	28
81	8
74	116
85	122
45	64
100	31
53	84
34	98
72	75
51	11
77	22
114	53
97	86
14	36
1	33
92	41
27	62
30	79
106	9
100	42
68	113
9	19
19	23
27	19
2	5
35	30
86	87
81	116
41	26
99	63
81	94
94	16
91	100
32	58
12	0
26	36
93	5
39	59
51	56
80	120
61	95
56	3
5	28
57	63
110	117
22	92
57	103
122	55
25	21
54	122
62	93
57	49
5	41
110	11
101	66
98	16
73	36
91	41
114	33
7	96
56	71
59	36
98	22
8	11
83	88
65	18
10	7
22	4
82	15
94	9
74	53
108	60
1	25
48	96
75	121
33	119
102	109
108	6
56	39
65	32
87	88
77	69
35	26
5	87
23	51
4	106
80	29
1	89
19	14
62	67
114	103
68	117
87	119
57	110
89	29
11	36
86	114
59	7
86	54
94	15
68	8
52	2
34	76
55	48
92	32
62	113
13	82
72	47
105	16
73	94
68	65
59	26
77	49
114	105
82	56
25	102
6	57
116	115
51	35
76	94
16	20
64	5
77	59
87	59
13	70
95	113
83	116
44	1
84	21
13	32
54	55
26	41
121	81
32	19
16	97
115	44
24	95
12	80
89	49
101	11
101	103
53	118
68	16
108	88
117	120
36	51
118	1
8	28
40	12
114	80
36	56
45	36
63	6
62	61
6	59
55	64
39	107
51	60
30	18
44	23
59	121
31	68
99	70
62	6
53	105
57	81
26	76
73	109
70	44
119	84
76	24
29	45
99	86
4	120
3	0
89	44
64	110
47	50
41	110
116	62
67	31
37	89
25	37
5	59
120	68
83	5
1	82
94	75
108	10
111	83
42	3
3	109
37	101
45	52
48	111
72	72
9	44
14	10
9	114
99	105
26	82
68	82
47	46
76	64
8	95
89	71
101	94
2	23
27	8
40	28
53	100
64	85
115	40
67	45
99	47
40	18
85	21
93	49
35	52
11	88
67	23
26	29
101	67
0	43
119	100
97	59
102	93
67	43
106	29
75	70
82	102
104	20
114	93
32	20
3	71
18	32
33	22
20	78
87	44
49	57
92	50
61	65
16	117
78	50
74	24
96	91
43	24
33	92
16	81
69	106
44	114
49	1
90	71
56	93
110	67
31	81
52	106
7	107
25	5
18	99
22	39
9	101
2	77
63	87
7	86
57	34
67	2
121	70
99	101
6	20
68	20
111	111
7	119
6	122
14	46
47	26
71	97
35	3
50	117
73	67
60	101
75	120
84	43
48	112
18	39
112	49
65	40
61	106
84	81
52	37
107	37
98	33
34	73
49	61
15	83
14	43
17	62
57	44
79	42
11	59
107	30
67	63
57	74
107	5
79	34
49	84
118	21
122	101
115	105
92	87
99	54
73	85
77	94
95	43
77	86
50	102
58	15
86	80
7	75
82	54
86	72
99	61
61	117
77	70
82	11
85	78
89	70
76	12
89	100
63	34
39	33
77	48
86	94
80	13
35	109
4	95
20	24
37	81
99	76
55	57
3	14
77	71
4	44
115	33
80	71
0	12
67	82
5	80
16	66
110	47
34	54
63	83
23	49
11	109
26	116
28	98
