0	1
0	2
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	17
0	18
0	19
0	20
0	24
0	29
0	31
0	37
0	38
0	40
0	41
0	44
0	45
0	47
0	48
0	49
0	52
0	55
0	58
0	78
0	79
0	80
0	82
0	94
0	97
0	98
1	2
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	18
1	20
1	24
1	26
1	29
1	30
1	31
1	32
1	33
1	34
1	37
1	38
1	41
1	42
1	44
1	45
1	48
1	49
1	51
1	55
1	56
1	58
1	66
1	67
1	78
1	80
1	82
1	98
1	106
1	119
2	4
2	5
2	6
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	16
2	20
2	29
2	30
2	31
2	38
2	44
2	45
2	48
2	49
2	55
2	58
2	66
2	83
2	119
3	34
3	35
3	42
3	45
3	46
3	58
3	80
3	94
3	98
3	99
3	106
3	119
3	121
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	20
4	31
4	36
4	37
4	38
4	40
4	44
4	45
4	48
4	49
4	55
4	58
4	66
4	98
4	99
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	14
5	15
5	16
5	20
5	25
5	30
5	31
5	32
5	36
5	37
5	44
5	45
5	49
5	52
5	55
5	58
5	66
5	78
5	80
5	82
5	93
5	97
5	98
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	20
6	24
6	25
6	26
6	29
6	30
6	31
6	34
6	36
6	37
6	40
6	44
6	45
6	47
6	48
6	49
6	51
6	55
6	58
6	65
6	66
6	67
6	79
6	80
6	81
6	82
6	85
6	98
6	99
7	8
7	9
7	10
7	11
7	12
7	13
7	14
7	20
7	27
7	30
7	31
7	34
7	37
7	40
7	44
7	45
7	49
7	50
7	51
7	52
7	58
7	60
7	63
7	81
7	87
7	88
7	89
7	90
7	93
7	94
7	95
7	98
7	99
7	101
7	104
8	9
8	10
8	11
8	12
8	13
8	14
8	20
8	22
8	26
8	30
8	31
8	32
8	33
8	39
8	44
8	45
8	46
8	48
8	52
8	55
8	58
8	60
8	79
8	80
8	81
8	82
8	97
8	98
8	106
9	10
9	11
9	12
9	13
9	14
9	18
9	20
9	22
9	24
9	26
9	29
9	30
9	31
9	32
9	33
9	34
9	37
9	38
9	41
9	42
9	44
9	45
9	48
9	49
9	52
9	55
9	58
9	66
9	78
9	79
9	80
9	82
9	89
9	94
9	96
9	97
9	98
10	11
10	14
10	20
10	25
10	29
10	31
10	32
10	36
10	37
10	44
10	45
10	49
10	52
10	55
10	56
10	58
10	66
10	80
10	81
10	82
10	92
10	98
10	99
11	12
11	13
11	14
11	15
11	16
11	20
11	22
11	23
11	24
11	26
11	29
11	30
11	31
11	32
11	37
11	38
11	40
11	41
11	42
11	44
11	45
11	46
11	49
11	50
11	52
11	53
11	55
11	58
11	60
11	65
11	66
11	78
11	79
11	80
11	81
11	82
11	89
11	97
11	98
11	106
12	13
12	14
12	17
12	18
12	20
12	24
12	29
12	31
12	33
12	37
12	42
12	44
12	45
12	46
12	49
12	55
12	58
12	59
12	66
12	67
12	71
12	72
12	73
12	77
12	98
13	14
13	18
13	20
13	24
13	27
13	29
13	30
13	31
13	33
13	37
13	38
13	40
13	44
13	45
13	47
13	48
13	49
13	55
13	58
13	66
13	67
13	71
13	72
13	73
13	77
13	78
13	80
13	81
13	82
13	89
13	98
13	99
13	118
14	17
14	18
14	19
14	20
14	24
14	29
14	30
14	31
14	32
14	34
14	37
14	40
14	42
14	44
14	45
14	47
14	48
14	49
14	55
14	58
14	66
14	67
14	79
14	89
14	96
14	98
14	114
14	118
15	16
15	17
15	18
15	20
15	29
15	33
15	67
15	83
15	85
15	106
16	17
16	18
16	20
16	26
16	29
16	33
16	67
16	85
16	98
16	106
17	18
17	19
17	20
17	21
17	25
17	29
17	30
17	32
17	34
17	36
17	37
17	44
17	55
17	67
17	70
17	79
17	80
17	81
17	82
17	83
17	85
17	94
18	19
18	20
18	21
18	24
18	25
18	26
18	27
18	29
18	30
18	31
18	32
18	33
18	37
18	44
18	48
18	52
18	55
18	67
18	79
18	81
18	83
18	85
18	94
18	96
18	98
18	100
18	105
18	106
19	20
19	30
19	79
19	88
19	100
19	108
19	116
20	21
20	27
20	29
20	30
20	31
20	32
20	38
20	39
20	42
20	44
20	45
20	46
20	49
20	51
20	55
20	58
20	66
20	67
20	79
20	83
20	85
20	98
20	102
20	111
20	117
21	29
21	39
21	46
21	66
21	67
21	81
22	23
22	25
22	26
22	27
22	29
22	30
22	37
22	42
22	43
22	44
22	48
22	51
22	56
22	57
22	78
22	80
22	89
22	94
23	29
23	49
23	80
23	92
23	98
24	30
24	31
24	32
24	33
24	38
24	42
24	44
24	48
24	49
24	55
24	58
24	66
24	78
24	82
24	106
25	26
25	27
25	29
25	41
25	45
25	57
25	58
25	86
25	89
25	90
25	92
25	97
25	98
25	106
26	27
26	29
26	30
26	31
26	45
26	58
26	79
26	80
26	82
26	87
26	88
26	89
26	90
26	92
26	98
26	99
26	101
26	106
27	29
27	55
27	80
27	86
27	98
27	104
29	30
29	33
29	37
29	44
29	45
29	48
29	49
29	51
29	55
29	57
29	58
29	80
29	81
29	82
29	83
29	85
29	86
29	88
29	89
29	92
29	95
29	98
29	99
29	103
30	31
30	32
30	33
30	36
30	37
30	38
30	39
30	41
30	42
30	44
30	45
30	46
30	47
30	48
30	49
30	51
30	55
30	56
30	58
30	60
30	65
30	70
30	74
30	75
30	76
30	78
30	79
30	80
30	81
30	82
30	92
30	96
30	97
30	98
30	100
30	108
30	116
30	119
31	33
31	42
31	44
31	45
31	48
31	49
31	55
31	56
31	58
31	67
31	78
31	80
31	106
31	119
32	33
32	34
32	35
32	36
32	37
32	41
32	42
32	44
32	45
32	46
32	47
32	48
32	49
32	52
32	53
32	55
32	56
32	58
32	66
32	78
32	79
32	80
32	81
32	82
32	94
32	95
32	96
32	97
32	98
32	106
33	34
33	35
33	41
33	42
33	44
33	45
33	46
33	47
33	48
33	49
33	51
33	53
33	55
33	56
33	63
33	70
33	78
33	79
33	80
33	81
33	82
33	96
33	97
33	98
33	99
33	106
34	35
34	37
34	39
34	42
34	44
34	45
34	46
34	49
34	51
34	53
34	54
34	79
34	80
34	81
34	82
34	89
34	96
34	97
34	98
34	121
35	39
35	46
35	49
35	51
35	53
35	82
35	96
35	97
35	121
36	37
36	39
36	42
36	45
36	46
36	47
36	49
36	55
36	56
36	79
36	80
36	81
36	82
36	97
37	38
37	41
37	42
37	44
37	45
37	46
37	47
37	48
37	49
37	51
37	52
37	54
37	55
37	56
37	58
37	66
37	68
37	79
37	80
37	81
37	82
37	96
37	97
37	98
38	41
38	42
38	44
38	45
38	47
38	48
38	49
38	51
38	55
38	56
38	59
38	78
38	79
38	80
38	81
38	82
38	96
38	97
38	98
39	46
39	49
39	51
39	52
39	53
39	79
39	82
40	44
40	47
40	49
41	42
