29	7
90	103
55	35
43	74
23	40
117	77
88	116
2	102
96	88
77	13
59	118
63	48
109	30
7	24
26	39
27	22
41	115
70	91
90	70
106	17
106	12
70	14
94	75
25	74
7	81
15	11
100	97
43	105
96	80
4	58
103	60
93	119
6	24
60	55
59	68
97	18
89	9
32	111
60	51
1	14
97	4
81	78
79	16
91	102
112	3
79	114
87	38
82	109
57	60
72	105
53	33
67	107
67	118
65	16
122	15
62	62
115	9
29	119
102	44
3	74
64	110
53	57
105	81
4	103
90	76
32	64
68	16
60	88
111	48
83	92
99	81
117	46
100	48
56	58
94	51
6	109
29	112
56	4
29	69
71	65
13	94
43	11
97	113
107	90
98	51
61	75
15	2
5	70
116	107
112	10
109	33
34	11
52	30
9	96
120	102
43	28
102	63
43	121
108	15
18	122
26	103
69	39
54	92
73	32
46	103
36	5
46	100
7	63
122	30
9	32
32	98
68	109
119	3
10	31
55	9
104	58
122	73
40	91
110	91
37	27
15	22
45	62
122	103
110	42
55	102
71	61
107	85
75	72
20	64
45	16
74	38
53	46
120	11
104	95
27	18
41	60
74	68
63	44
114	67
83	88
12	103
91	72
90	30
77	59
122	44
63	53
90	59
113	17
93	57
83	83
97	73
67	93
25	113
29	74
60	90
32	113
59	66
22	78
85	90
119	18
52	57
117	122
2	6
42	105
8	34
90	108
25	26
87	22
9	17
18	13
106	94
108	35
119	54
43	17
113	99
46	61
38	14
67	115
96	19
43	84
82	82
53	53
49	38
2	50
82	61
96	102
51	112
41	64
59	102
99	67
53	61
2	8
85	110
63	115
45	32
57	26
46	119
120	26
26	108
13	25
87	91
70	89
5	59
51	74
62	29
2	1
7	56
38	105
74	9
100	69
6	6
69	69
84	119
115	97
82	43
9	60
69	14
68	121
1	73
11	122
58	20
25	16
94	84
85	116
67	37
80	22
30	67
15	39
92	103
79	71
18	27
51	121
34	90
119	31
41	68
24	120
58	54
76	118
47	55
75	23
65	122
48	31
88	21
100	115
114	55
25	52
85	16
8	29
62	14
45	109
114	28
114	35
91	38
37	42
104	53
111	70
29	92
13	56
12	117
40	92
18	5
11	16
29	13
85	105
114	22
74	33
3	95
75	113
80	46
86	51
64	50
55	40
0	65
110	14
22	108
14	90
74	3
122	88
79	41
72	72
31	11
11	55
69	120
32	56
95	90
78	45
60	94
46	53
50	59
20	0
34	7
102	49
69	84
47	26
30	98
120	71
53	63
64	73
48	116
7	51
31	69
115	99
105	112
92	15
43	56
37	84
12	49
117	31
42	56
75	93
112	2
58	42
32	26
75	102
76	84
101	5
7	21
2	117
116	82
79	88
49	51
29	8
74	22
25	1
46	91
93	99
25	72
17	36
15	110
6	34
38	98
70	20
32	120
21	122
56	30
108	40
52	84
15	114
39	32
97	64
13	33
19	67
41	14
49	68
7	79
7	100
7	74
27	63
89	47
33	37
31	77
94	66
122	122
108	6
60	66
77	33
57	55
28	31
44	115
5	3
113	56
96	42
81	111
111	32
109	93
95	78
64	65
91	45
73	4
31	62
99	62
72	6
82	34
113	91
63	73
3	13
62	112
122	72
88	8
70	16
86	19
52	96
53	122
111	81
14	18
76	47
34	15
121	78
49	62
23	30
78	29
27	79
84	3
30	54
101	1
