0	1
0	17
0	39
0	68
0	86
0	100
0	101
0	313
1	4
1	5
1	6
1	7
1	8
1	9
1	11
1	12
1	13
1	14
1	16
1	96
1	98
1	232
1	314
1	382
4	160
4	161
4	315
5	165
5	166
5	167
5	316
6	162
6	163
6	164
6	317
7	180
7	181
7	182
7	312
7	318
8	168
8	169
8	170
8	171
8	172
8	173
8	174
8	175
8	319
8	383
9	15
9	188
9	189
9	190
9	320
11	153
11	154
11	155
11	321
11	381
12	176
12	177
12	178
12	179
12	322
13	186
13	187
13	323
14	183
14	184
14	185
14	234
14	305
14	324
14	371
16	191
16	192
16	193
16	325
17	22
17	23
17	27
17	29
17	30
17	36
17	49
17	102
17	103
17	104
17	105
17	107
17	198
17	326
22	200
22	201
22	202
22	203
22	204
22	205
22	206
22	207
22	300
22	327
22	384
23	208
23	209
23	210
23	211
23	298
23	328
27	112
27	113
27	114
27	115
27	329
29	116
29	117
29	118
29	330
30	38
30	194
30	195
30	196
30	311
30	331
36	110
36	111
36	332
39	42
39	45
39	47
39	50
39	58
39	64
39	65
39	66
39	67
39	119
39	121
39	123
39	214
39	215
39	221
39	333
42	41
42	44
42	46
42	125
42	126
42	127
42	128
42	283
42	334
45	129
45	130
45	131
45	132
45	335
47	212
47	213
47	336
47	378
49	266
49	267
49	268
49	269
49	270
49	337
50	135
50	136
50	137
50	138
50	338
58	218
58	219
58	220
58	339
64	222
64	223
64	224
64	225
64	340
64	375
65	139
65	140
65	141
65	142
65	143
65	152
65	341
65	385
66	226
66	227
66	342
67	133
67	134
67	343
67	372
67	373
68	80
68	238
68	242
68	245
68	344
80	236
80	237
80	345
80	380
86	88
86	89
86	90
86	91
86	93
86	94
86	95
86	97
86	99
86	271
86	289
86	346
88	257
88	258
88	259
88	260
88	261
88	262
88	263
88	264
88	291
89	276
89	277
89	278
90	265
91	286
91	287
91	288
93	253
93	254
93	255
93	256
93	376
94	273
94	274
94	275
95	284
95	285
95	347
96	3
96	156
96	157
96	158
96	159
96	348
97	87
97	251
97	252
97	349
98	2
98	144
98	145
98	146
98	147
98	148
98	149
98	150
98	151
98	350
98	369
98	377
98	379
99	92
99	279
99	280
99	281
99	282
99	351
100	228
101	229
101	230
101	231
101	352
102	18
102	19
102	235
102	353
103	20
103	21
103	197
103	199
103	354
104	31
104	32
104	33
104	34
104	37
104	297
104	306
104	355
105	28
105	35
105	106
105	356
107	24
107	25
107	26
107	108
107	109
107	357
119	51
119	55
119	120
119	358
119	386
119	387
121	52
121	54
121	122
121	301
121	359
123	43
123	53
123	124
123	299
123	360
198	307
198	308
198	309
198	310
198	361
214	40
214	56
214	362
215	48
215	57
215	216
215	217
215	363
221	59
221	60
221	61
221	62
221	63
221	364
228	295
228	296
229	292
230	293
231	294
232	10
232	233
232	365
238	69
238	70
238	81
238	239
238	240
238	241
238	366
242	71
242	72
242	73
242	74
242	75
242	76
242	82
242	83
242	84
242	85
242	243
242	244
242	367
242	374
245	77
245	78
245	79
245	246
245	247
245	248
245	249
245	250
245	368
271	272
289	290
302	303
303	304
370	302
