62	121
62	64
29	90
33	54
69	67
24	140
18	64
78	128
22	46
141	87
115	67
68	36
6	144
43	69
78	55
67	33
68	56
45	39
140	133
80	147
141	51
63	17
84	121
41	79
101	51
127	98
28	59
111	60
104	109
145	99
141	8
60	18
40	146
6	24
55	43
98	25
145	75
77	59
68	138
19	102
84	38
111	147
142	73
56	4
91	82
77	77
137	10
65	117
107	125
46	134
136	0
99	46
72	42
83	133
108	56
142	46
14	116
125	74
60	133
99	5
106	17
21	141
33	38
141	118
108	45
108	55
99	138
1	3
119	143
54	48
15	128
50	11
102	30
7	49
123	133
84	47
26	6
61	69
43	76
111	34
90	75
99	59
107	32
51	95
144	122
14	87
25	109
2	13
142	124
99	27
10	62
77	73
17	61
120	77
76	78
30	143
112	106
140	144
61	1
84	9
143	58
127	115
112	111
55	6
74	105
38	105
32	83
139	88
54	58
86	44
34	46
99	68
56	140
137	19
53	136
67	45
104	129
125	143
34	98
1	132
91	12
25	129
43	110
27	57
23	20
85	132
72	119
75	74
99	73
29	27
20	33
23	73
29	28
115	41
126	31
130	137
7	90
37	145
40	109
109	48
71	37
142	13
24	136
132	86
91	94
77	95
129	65
31	63
78	42
79	93
58	85
140	87
56	42
99	100
27	17
87	117
85	57
4	146
23	17
1	63
28	141
31	46
34	87
29	98
81	44
102	131
131	6
87	111
78	12
68	24
59	61
15	125
2	83
13	65
88	18
130	132
81	5
22	4
74	85
23	110
104	31
118	59
82	79
137	89
91	52
110	17
94	147
139	110
140	126
30	8
40	65
121	37
125	42
137	133
41	137
117	11
109	59
11	62
133	147
68	116
12	138
144	92
92	10
12	124
146	26
65	131
111	107
106	143
62	95
65	145
94	86
38	87
91	73
79	12
88	51
95	112
43	140
145	3
27	101
10	146
128	71
74	104
50	114
96	72
94	67
72	136
13	86
43	142
94	72
46	26
74	11
61	132
32	24
28	86
17	30
50	26
71	21
34	12
47	137
97	24
99	94
40	6
25	125
5	146
133	118
82	7
43	21
130	111
41	104
61	121
143	15
88	5
79	0
45	90
64	146
114	131
69	143
14	53
5	22
72	89
90	0
96	73
112	120
4	62
32	120
85	135
27	36
4	37
59	54
39	7
19	19
22	23
117	142
124	28
75	139
109	80
36	15
94	138
11	101
118	2
87	115
61	72
80	121
21	0
111	146
64	75
72	132
130	99
137	110
127	9
112	57
95	100
128	52
65	10
109	115
142	78
82	81
126	122
135	119
44	139
102	16
43	13
86	122
104	90
89	3
40	118
53	140
85	3
13	48
140	97
88	68
61	80
2	40
113	103
41	39
97	27
69	62
16	98
140	31
30	124
58	3
57	3
115	44
126	93
30	146
107	31
97	88
54	34
128	86
115	122
66	107
39	69
6	127
41	59
49	146
68	137
123	146
20	130
133	25
15	72
67	104
73	40
61	17
86	50
27	138
122	97
87	72
23	133
124	18
114	52
46	5
29	116
10	129
48	27
29	84
49	31
39	74
47	51
133	14
44	34
87	49
117	37
29	69
138	100
25	147
131	98
139	137
18	136
141	12
62	38
96	92
6	113
68	80
72	47
39	60
24	52
50	133
76	147
49	10
42	113
81	17
26	100
78	32
83	32
81	25
52	53
85	136
11	120
39	138
97	79
85	113
80	133
146	49
44	61
116	132
46	105
7	52
115	37
7	41
7	99
107	73
138	46
2	60
40	41
115	99
19	101
22	66
143	3
83	16
64	35
1	75
14	89
117	56
15	115
85	141
51	23
118	1
20	59
98	95
56	83
3	124
61	76
4	53
109	18
142	126
106	106
135	11
18	6
135	50
48	69
40	141
23	7
109	118
36	88
36	143
145	134
102	125
6	124
63	143
45	87
68	146
20	74
107	117
140	127
22	78
92	33
23	119
71	50
47	104
53	63
123	53
9	67
40	83
145	38
144	104
126	129
81	137
143	73
41	130
53	5
96	9
144	97
37	97
122	89
4	94
119	132
76	129
5	127
18	118
89	55
33	55
142	21
110	47
141	80
73	116
17	79
95	90
37	141
30	23
79	113
29	132
123	78
30	117
38	106
128	55
100	47
109	85
134	99
14	82
87	63
139	116
46	32
136	117
129	131
139	90
9	95
21	44
70	98
89	20
1	50
18	38
54	40
21	90
109	120
117	102
141	75
127	61
141	121
64	70
24	16
115	71
27	59
84	11
42	136
53	68
106	103
136	32
119	7
110	135
130	102
76	16
122	42
69	97
51	124
38	133
133	23
85	130
54	141
142	143
88	20
0	58
124	122
92	135
108	76
41	44
134	87
21	121
65	82
70	121
94	66
137	27
49	111
12	94
5	43
28	115
67	95
26	36
78	44
11	54
68	145
32	27
21	38
85	53
14	99
46	33
66	17
74	45
125	20
39	23
76	99
138	144
110	6
84	132
125	13
3	15
121	120
45	11
71	88
9	106
127	22
69	88
143	135
135	33
85	46
80	87
90	87
47	80
47	73
103	110
112	9
22	86
42	12
131	76
47	102
100	48
144	111
75	104
16	115
145	53
147	30
33	1
23	104
52	108
52	105
38	44
50	140
118	52
59	0
125	135
88	72
105	27
31	95
21	137
117	80
68	88
124	143
0	127
125	94
8	11
77	36
35	139
75	22
29	31
76	111
137	64
99	1
50	73
116	93
73	31
119	47
9	60
27	8
63	133
102	10
77	62
97	101
25	7
6	73
119	139
68	106
147	18
70	77
80	34
3	12
31	57
75	135
123	26
84	98
81	84
99	9
124	141
71	44
72	112
60	86
49	120
121	83
4	131
27	48
144	87
20	86
70	27
37	31
67	93
32	139
100	91
136	74
78	4
113	109
63	120
17	141
0	113
18	14
36	61
127	114
26	1
97	7
120	54
25	17
101	6
138	69
143	28
74	16
102	27
15	107
32	147
14	9
48	38
130	76
77	60
119	45
21	12
109	92
97	136
103	98
53	36
4	137
60	8
106	21
42	67
51	59
142	18
129	126
73	7
144	30
63	74
44	133
99	53
54	27
60	64
7	74
131	129
35	17
0	50
125	147
106	124
8	79
127	118
88	46
147	73
71	68
60	45
66	93
100	120
94	42
17	87
139	50
72	33
74	27
87	123
0	107
65	67
110	70
34	17
138	42
92	136
53	85
99	123
72	60
123	6
84	34
53	24
40	85
105	12
80	10
42	90
66	30
124	17
69	36
98	132
93	121
61	102
125	145
7	89
100	15
129	7
117	131
23	55
78	15
76	2
100	127
68	4
73	20
142	114
64	108
19	130
15	90
5	65
136	48
94	108
83	135
105	69
70	11
107	45
127	34
57	20
51	119
21	113
101	60
16	133
98	10
140	81
100	116
122	9
90	112
121	17
104	3
136	73
79	39
116	26
34	0
75	126
49	62
89	115
48	93
89	29
68	19
40	47
62	138
36	54
117	13
36	95
72	118
0	4
29	123
110	83
94	124
136	57
42	78
29	37
94	2
38	108
102	21
116	1
2	70
66	57
113	67
146	71
78	43
40	37
77	13
21	116
113	69
114	11
74	87
122	74
24	35
110	44
57	70
39	4
53	120
113	27
64	69
122	113
86	139
67	92
102	84
60	146
65	105
60	47
14	32
90	18
2	75
61	95
117	6
131	81
27	116
108	34
75	136
139	129
113	44
46	143
130	25
145	78
30	45
73	88
139	33
112	140
108	141
114	23
8	19
91	29
61	79
81	26
24	108
4	98
48	78
78	6
49	86
112	65
94	79
92	141
13	37
59	126
5	15
100	40
105	83
45	22
22	40
19	83
6	43
52	14
80	141
79	103
146	83
123	21
57	62
136	15
57	12
67	134
30	78
120	40
10	137
86	72
75	8
114	36
116	98
26	16
13	46
60	59
57	112
5	81
47	48
140	95
55	65
75	72
76	137
146	144
8	85
72	127
74	141
103	68
43	119
12	22
31	117
13	95
113	0
84	57
136	130
66	146
83	132
111	10
97	0
77	110
85	36
77	103
107	37
37	55
63	102
67	118
96	64
96	69
85	82
143	78
33	20
92	108
66	95
47	101
41	141
101	37
46	24
133	126
125	14
93	43
9	36
86	45
13	94
91	123
37	37
89	135
113	87
97	30
45	147
33	81
34	69
61	143
7	58
63	87
130	53
53	145
129	30
1	13
1	6
93	61
7	28
11	23
98	97
38	62
131	63
13	69
100	4
98	2
78	40
43	58
119	1
95	32
38	142
71	126
62	77
47	117
74	5
111	78
76	112
6	23
14	56
31	52
61	65
53	104
36	64
20	75
66	125
35	128
42	56
109	45
123	38
75	140
98	104
39	121
22	65
